Workout_ID,Focus_Area,Difficulty,Routine,Goal
REHAB_2001,Rehabilitation,Beginner,Seated Shoulder Rolls | Cat-Cow Stretch | Gentle Walking,Recovery
REHAB_3916,Rehabilitation,Beginner,Box Breathing | Calf Stretch on Wall | Pelvic Tilts,Recovery
REHAB_3917,Rehabilitation,Beginner,Seated Shoulder Rolls | Knee-to-Chest Stretch | Assisted Leg Raises,Recovery
REHAB_3918,Rehabilitation,Beginner,Mindful Breathing | Overhead Reach | Seated Shoulder Rolls,Recovery
REHAB_3919,Rehabilitation,Beginner,Neck Rotations | Calf Stretch on Wall | Assisted Leg Raises,Recovery
REHAB_3920,Rehabilitation,Beginner,Ankle Pumps | Chest Opener Stretch | Seated Torso Twists (Light),Recovery
REHAB_3921,Rehabilitation,Beginner,Diaphragmatic Breathing | Child's Pose | Gentle Walking,Recovery
REHAB_3922,Rehabilitation,Beginner,Diaphragmatic Breathing | Lying Glute Stretch | Static Wall Sits (Shallow),Recovery
REHAB_3923,Rehabilitation,Beginner,Mindful Breathing | Cat-Cow Stretch | Ankle Pumps,Recovery
REHAB_3924,Rehabilitation,Beginner,Diaphragmatic Breathing | Overhead Reach | Neck Rotations,Recovery
REHAB_3925,Rehabilitation,Beginner,Guided Meditation | Cat-Cow Stretch | Light Core Bracing,Recovery
REHAB_3926,Rehabilitation,Beginner,Wrist Rotations | Seated Hamstring Stretch | Gentle Walking,Recovery
REHAB_3927,Rehabilitation,Beginner,Seated Torso Twists (Light) | Overhead Reach | Foam Rolling,Recovery
REHAB_3928,Rehabilitation,Beginner,Seated Torso Twists (Light) | Cat-Cow Stretch | Neck Rotations,Recovery
REHAB_3929,Rehabilitation,Beginner,Mindful Breathing | Child's Pose | Neck Rotations,Recovery
REHAB_3930,Rehabilitation,Beginner,Seated Shoulder Rolls | Overhead Reach | Seated Shoulder Rolls,Recovery
REHAB_3931,Rehabilitation,Beginner,Box Breathing | Lying Glute Stretch | Assisted Leg Raises,Recovery
REHAB_3932,Rehabilitation,Beginner,Mindful Breathing | Chest Opener Stretch | Static Wall Sits (Shallow),Recovery
REHAB_3933,Rehabilitation,Beginner,Diaphragmatic Breathing | Child's Pose | Foam Rolling,Recovery
REHAB_3934,Rehabilitation,Beginner,Diaphragmatic Breathing | Seated Hamstring Stretch | Gentle Walking,Recovery
REHAB_3935,Rehabilitation,Beginner,Seated Shoulder Rolls | Calf Stretch on Wall | Pelvic Tilts,Recovery
REHAB_3936,Rehabilitation,Beginner,Neck Rotations | Chest Opener Stretch | Foam Rolling,Recovery
REHAB_3937,Rehabilitation,Beginner,Mindful Breathing | Chest Opener Stretch | Wrist Rotations,Recovery
REHAB_3938,Rehabilitation,Beginner,Pelvic Tilts | Child's Pose | Glute Squeezes,Recovery
REHAB_3939,Rehabilitation,Beginner,Ankle Pumps | Chest Opener Stretch | Static Wall Sits (Shallow),Recovery
REHAB_3940,Rehabilitation,Beginner,Pelvic Tilts | Overhead Reach | Foam Rolling,Recovery
REHAB_3941,Rehabilitation,Beginner,Seated Shoulder Rolls | Knee-to-Chest Stretch | Pelvic Tilts,Recovery
REHAB_3942,Rehabilitation,Beginner,Neck Rotations | Lying Glute Stretch | Isometric Towel Presses,Recovery
REHAB_3943,Rehabilitation,Beginner,Guided Meditation | Chest Opener Stretch | Seated Shoulder Rolls,Recovery
REHAB_3944,Rehabilitation,Beginner,Progressive Muscle Relaxation | Overhead Reach | Seated Shoulder Rolls,Recovery
REHAB_3945,Rehabilitation,Beginner,Diaphragmatic Breathing | Knee-to-Chest Stretch | Gentle Walking,Recovery
REHAB_3946,Rehabilitation,Beginner,Deep Breathing | Child's Pose | Pelvic Tilts,Recovery
REHAB_3947,Rehabilitation,Beginner,Mindful Breathing | Chest Opener Stretch | Foam Rolling,Recovery
REHAB_3948,Rehabilitation,Beginner,Deep Breathing | Chest Opener Stretch | Isometric Towel Presses,Recovery
REHAB_3949,Rehabilitation,Beginner,Neck Rotations | Knee-to-Chest Stretch | Gentle Walking,Recovery
REHAB_3950,Rehabilitation,Beginner,Seated Torso Twists (Light) | Overhead Reach | Isometric Towel Presses,Recovery
REHAB_3951,Rehabilitation,Beginner,Mindful Breathing | Lying Glute Stretch | Isometric Towel Presses,Recovery
REHAB_3952,Rehabilitation,Beginner,Deep Breathing | Calf Stretch on Wall | Ankle Pumps,Recovery
REHAB_3953,Rehabilitation,Beginner,Gentle Walking | Overhead Reach | Seated Torso Twists (Light),Recovery
REHAB_3954,Rehabilitation,Beginner,Box Breathing | Child's Pose | Assisted Leg Raises,Recovery
REHAB_3955,Rehabilitation,Beginner,Pelvic Tilts | Overhead Reach | Seated Torso Twists (Light),Recovery
REHAB_3956,Rehabilitation,Beginner,Box Breathing | Knee-to-Chest Stretch | Neck Rotations,Recovery
REHAB_3957,Rehabilitation,Beginner,Gentle Walking | Lying Glute Stretch | Foam Rolling,Recovery
REHAB_3958,Rehabilitation,Beginner,Seated Torso Twists (Light) | Knee-to-Chest Stretch | Seated Shoulder Rolls,Recovery
REHAB_3959,Rehabilitation,Beginner,Seated Shoulder Rolls | Knee-to-Chest Stretch | Seated Torso Twists (Light),Recovery
REHAB_3960,Rehabilitation,Beginner,Box Breathing | Cat-Cow Stretch | Wrist Rotations,Recovery
REHAB_3961,Rehabilitation,Beginner,Diaphragmatic Breathing | Knee-to-Chest Stretch | Neck Rotations,Recovery
REHAB_3962,Rehabilitation,Beginner,Seated Shoulder Rolls | Chest Opener Stretch | Glute Squeezes,Recovery
REHAB_3963,Rehabilitation,Beginner,Neck Rotations | Knee-to-Chest Stretch | Assisted Leg Raises,Recovery
REHAB_3964,Rehabilitation,Beginner,Ankle Pumps | Chest Opener Stretch | Ankle Pumps,Recovery
REHAB_3965,Rehabilitation,Beginner,Progressive Muscle Relaxation | Seated Hamstring Stretch | Wrist Rotations,Recovery
REHAB_3966,Rehabilitation,Beginner,Deep Breathing | Seated Hamstring Stretch | Wrist Rotations,Recovery
REHAB_3967,Rehabilitation,Beginner,Guided Meditation | Knee-to-Chest Stretch | Seated Shoulder Rolls,Recovery
REHAB_3968,Rehabilitation,Beginner,Diaphragmatic Breathing | Chest Opener Stretch | Assisted Leg Raises,Recovery
REHAB_3969,Rehabilitation,Beginner,Deep Breathing | Lying Glute Stretch | Neck Rotations,Recovery
REHAB_3970,Rehabilitation,Beginner,Diaphragmatic Breathing | Seated Hamstring Stretch | Light Core Bracing,Recovery
REHAB_3971,Rehabilitation,Beginner,Box Breathing | Calf Stretch on Wall | Seated Torso Twists (Light),Recovery
REHAB_3972,Rehabilitation,Beginner,Mindful Breathing | Chest Opener Stretch | Pelvic Tilts,Recovery
REHAB_3973,Rehabilitation,Beginner,Neck Rotations | Seated Hamstring Stretch | Pelvic Tilts,Recovery
REHAB_3974,Rehabilitation,Beginner,Guided Meditation | Child's Pose | Gentle Walking,Recovery
REHAB_3975,Rehabilitation,Beginner,Mindful Breathing | Overhead Reach | Neck Rotations,Recovery
REHAB_3976,Rehabilitation,Beginner,Wrist Rotations | Chest Opener Stretch | Wrist Rotations,Recovery
REHAB_3977,Rehabilitation,Beginner,Box Breathing | Knee-to-Chest Stretch | Seated Torso Twists (Light),Recovery
REHAB_3978,Rehabilitation,Beginner,Deep Breathing | Cat-Cow Stretch | Isometric Towel Presses,Recovery
REHAB_3979,Rehabilitation,Beginner,Pelvic Tilts | Lying Glute Stretch | Seated Torso Twists (Light),Recovery
REHAB_3980,Rehabilitation,Beginner,Seated Torso Twists (Light) | Chest Opener Stretch | Ankle Pumps,Recovery
REHAB_3981,Rehabilitation,Beginner,Pelvic Tilts | Seated Hamstring Stretch | Ankle Pumps,Recovery
REHAB_3982,Rehabilitation,Beginner,Neck Rotations | Cat-Cow Stretch | Foam Rolling,Recovery
REHAB_3983,Rehabilitation,Beginner,Seated Shoulder Rolls | Lying Glute Stretch | Light Core Bracing,Recovery
REHAB_3984,Rehabilitation,Beginner,Gentle Walking | Knee-to-Chest Stretch | Pelvic Tilts,Recovery
REHAB_3985,Rehabilitation,Beginner,Diaphragmatic Breathing | Seated Hamstring Stretch | Assisted Leg Raises,Recovery
REHAB_3986,Rehabilitation,Beginner,Wrist Rotations | Cat-Cow Stretch | Seated Shoulder Rolls,Recovery
REHAB_3987,Rehabilitation,Beginner,Neck Rotations | Knee-to-Chest Stretch | Ankle Pumps,Recovery
REHAB_3988,Rehabilitation,Beginner,Progressive Muscle Relaxation | Seated Hamstring Stretch | Static Wall Sits (Shallow),Recovery
REHAB_3989,Rehabilitation,Beginner,Box Breathing | Cat-Cow Stretch | Ankle Pumps,Recovery
REHAB_3990,Rehabilitation,Beginner,Seated Shoulder Rolls | Overhead Reach | Pelvic Tilts,Recovery
REHAB_3991,Rehabilitation,Beginner,Deep Breathing | Child's Pose | Isometric Towel Presses,Recovery
REHAB_3992,Rehabilitation,Beginner,Mindful Breathing | Cat-Cow Stretch | Seated Torso Twists (Light),Recovery
REHAB_3993,Rehabilitation,Beginner,Seated Torso Twists (Light) | Lying Glute Stretch | Gentle Walking,Recovery
REHAB_3994,Rehabilitation,Beginner,Deep Breathing | Chest Opener Stretch | Assisted Leg Raises,Recovery
REHAB_3995,Rehabilitation,Beginner,Ankle Pumps | Child's Pose | Pelvic Tilts,Recovery
REHAB_3996,Rehabilitation,Beginner,Seated Torso Twists (Light) | Cat-Cow Stretch | Ankle Pumps,Recovery
REHAB_3997,Rehabilitation,Beginner,Diaphragmatic Breathing | Chest Opener Stretch | Neck Rotations,Recovery
REHAB_3998,Rehabilitation,Beginner,Seated Shoulder Rolls | Calf Stretch on Wall | Isometric Towel Presses,Recovery
REHAB_3999,Rehabilitation,Beginner,Seated Shoulder Rolls | Seated Hamstring Stretch | Gentle Walking,Recovery
REHAB_4000,Rehabilitation,Beginner,Progressive Muscle Relaxation | Child's Pose | Assisted Leg Raises,Recovery
REHAB_4001,Rehabilitation,Beginner,Wrist Rotations | Cat-Cow Stretch | Wrist Rotations,Recovery
REHAB_4002,Rehabilitation,Beginner,Neck Rotations | Lying Glute Stretch | Pelvic Tilts,Recovery
REHAB_4003,Rehabilitation,Beginner,Wrist Rotations | Calf Stretch on Wall | Isometric Towel Presses,Recovery
REHAB_4004,Rehabilitation,Beginner,Neck Rotations | Lying Glute Stretch | Gentle Walking,Recovery
REHAB_4005,Rehabilitation,Beginner,Pelvic Tilts | Overhead Reach | Pelvic Tilts,Recovery
REHAB_4006,Rehabilitation,Beginner,Pelvic Tilts | Child's Pose | Seated Shoulder Rolls,Recovery
REHAB_4007,Rehabilitation,Beginner,Deep Breathing | Chest Opener Stretch | Assisted Leg Raises,Recovery
REHAB_4008,Rehabilitation,Beginner,Neck Rotations | Knee-to-Chest Stretch | Foam Rolling,Recovery
REHAB_4009,Rehabilitation,Beginner,Pelvic Tilts | Chest Opener Stretch | Ankle Pumps,Recovery
REHAB_4010,Rehabilitation,Beginner,Ankle Pumps | Child's Pose | Foam Rolling,Recovery
REHAB_4011,Rehabilitation,Beginner,Progressive Muscle Relaxation | Calf Stretch on Wall | Assisted Leg Raises,Recovery
REHAB_4012,Rehabilitation,Beginner,Neck Rotations | Knee-to-Chest Stretch | Glute Squeezes,Recovery
REHAB_4013,Rehabilitation,Beginner,Wrist Rotations | Child's Pose | Neck Rotations,Recovery
REHAB_4014,Rehabilitation,Beginner,Wrist Rotations | Child's Pose | Light Core Bracing,Recovery
REHAB_4015,Rehabilitation,Beginner,Mindful Breathing | Knee-to-Chest Stretch | Foam Rolling,Recovery
REHAB_4016,Rehabilitation,Beginner,Progressive Muscle Relaxation | Chest Opener Stretch | Gentle Walking,Recovery
REHAB_4017,Rehabilitation,Beginner,Seated Torso Twists (Light) | Overhead Reach | Assisted Leg Raises,Recovery
REHAB_4018,Rehabilitation,Beginner,Diaphragmatic Breathing | Seated Hamstring Stretch | Glute Squeezes,Recovery
REHAB_4019,Rehabilitation,Beginner,Progressive Muscle Relaxation | Lying Glute Stretch | Pelvic Tilts,Recovery
REHAB_4020,Rehabilitation,Beginner,Pelvic Tilts | Cat-Cow Stretch | Static Wall Sits (Shallow),Recovery
REHAB_4021,Rehabilitation,Beginner,Wrist Rotations | Overhead Reach | Ankle Pumps,Recovery
REHAB_4022,Rehabilitation,Beginner,Wrist Rotations | Chest Opener Stretch | Isometric Towel Presses,Recovery
REHAB_4023,Rehabilitation,Beginner,Wrist Rotations | Child's Pose | Glute Squeezes,Recovery
REHAB_4024,Rehabilitation,Beginner,Mindful Breathing | Calf Stretch on Wall | Seated Torso Twists (Light),Recovery
REHAB_4025,Rehabilitation,Beginner,Seated Shoulder Rolls | Calf Stretch on Wall | Neck Rotations,Recovery
REHAB_4026,Rehabilitation,Beginner,Guided Meditation | Cat-Cow Stretch | Gentle Walking,Recovery
REHAB_4027,Rehabilitation,Beginner,Diaphragmatic Breathing | Child's Pose | Gentle Walking,Recovery
REHAB_4028,Rehabilitation,Beginner,Box Breathing | Cat-Cow Stretch | Light Core Bracing,Recovery
REHAB_4029,Rehabilitation,Beginner,Box Breathing | Cat-Cow Stretch | Gentle Walking,Recovery
REHAB_4030,Rehabilitation,Beginner,Ankle Pumps | Overhead Reach | Static Wall Sits (Shallow),Recovery
REHAB_4031,Rehabilitation,Beginner,Neck Rotations | Knee-to-Chest Stretch | Gentle Walking,Recovery
REHAB_4032,Rehabilitation,Beginner,Progressive Muscle Relaxation | Lying Glute Stretch | Glute Squeezes,Recovery
REHAB_4033,Rehabilitation,Beginner,Pelvic Tilts | Cat-Cow Stretch | Gentle Walking,Recovery
REHAB_4034,Rehabilitation,Beginner,Box Breathing | Chest Opener Stretch | Neck Rotations,Recovery
REHAB_4035,Rehabilitation,Beginner,Neck Rotations | Seated Hamstring Stretch | Pelvic Tilts,Recovery
REHAB_4036,Rehabilitation,Beginner,Wrist Rotations | Overhead Reach | Pelvic Tilts,Recovery
REHAB_4037,Rehabilitation,Beginner,Seated Torso Twists (Light) | Seated Hamstring Stretch | Glute Squeezes,Recovery
REHAB_4038,Rehabilitation,Beginner,Mindful Breathing | Seated Hamstring Stretch | Assisted Leg Raises,Recovery
REHAB_4039,Rehabilitation,Beginner,Guided Meditation | Knee-to-Chest Stretch | Neck Rotations,Recovery
REHAB_4040,Rehabilitation,Beginner,Box Breathing | Cat-Cow Stretch | Neck Rotations,Recovery
REHAB_4041,Rehabilitation,Beginner,Pelvic Tilts | Lying Glute Stretch | Foam Rolling,Recovery
REHAB_4042,Rehabilitation,Beginner,Gentle Walking | Lying Glute Stretch | Ankle Pumps,Recovery
REHAB_4043,Rehabilitation,Beginner,Wrist Rotations | Lying Glute Stretch | Glute Squeezes,Recovery
REHAB_4044,Rehabilitation,Beginner,Seated Shoulder Rolls | Child's Pose | Foam Rolling,Recovery
REHAB_4045,Rehabilitation,Beginner,Pelvic Tilts | Overhead Reach | Assisted Leg Raises,Recovery
REHAB_4046,Rehabilitation,Beginner,Guided Meditation | Calf Stretch on Wall | Static Wall Sits (Shallow),Recovery
REHAB_4047,Rehabilitation,Beginner,Neck Rotations | Overhead Reach | Neck Rotations,Recovery
REHAB_4048,Rehabilitation,Beginner,Diaphragmatic Breathing | Child's Pose | Foam Rolling,Recovery
REHAB_4049,Rehabilitation,Beginner,Gentle Walking | Calf Stretch on Wall | Static Wall Sits (Shallow),Recovery
REHAB_4050,Rehabilitation,Beginner,Diaphragmatic Breathing | Chest Opener Stretch | Pelvic Tilts,Recovery
REHAB_4051,Rehabilitation,Beginner,Progressive Muscle Relaxation | Calf Stretch on Wall | Pelvic Tilts,Recovery
REHAB_4052,Rehabilitation,Beginner,Gentle Walking | Overhead Reach | Assisted Leg Raises,Recovery
REHAB_4053,Rehabilitation,Beginner,Progressive Muscle Relaxation | Lying Glute Stretch | Glute Squeezes,Recovery
REHAB_4054,Rehabilitation,Beginner,Wrist Rotations | Lying Glute Stretch | Seated Torso Twists (Light),Recovery
REHAB_4055,Rehabilitation,Beginner,Seated Torso Twists (Light) | Knee-to-Chest Stretch | Pelvic Tilts,Recovery
REHAB_4056,Rehabilitation,Beginner,Neck Rotations | Chest Opener Stretch | Seated Torso Twists (Light),Recovery
REHAB_4057,Rehabilitation,Beginner,Deep Breathing | Seated Hamstring Stretch | Seated Shoulder Rolls,Recovery
REHAB_4058,Rehabilitation,Beginner,Ankle Pumps | Seated Hamstring Stretch | Foam Rolling,Recovery
REHAB_4059,Rehabilitation,Beginner,Diaphragmatic Breathing | Knee-to-Chest Stretch | Gentle Walking,Recovery
REHAB_4060,Rehabilitation,Beginner,Mindful Breathing | Lying Glute Stretch | Ankle Pumps,Recovery
REHAB_4061,Rehabilitation,Beginner,Progressive Muscle Relaxation | Seated Hamstring Stretch | Isometric Towel Presses,Recovery
REHAB_4062,Rehabilitation,Beginner,Pelvic Tilts | Knee-to-Chest Stretch | Foam Rolling,Recovery
REHAB_4063,Rehabilitation,Beginner,Wrist Rotations | Child's Pose | Neck Rotations,Recovery
REHAB_4064,Rehabilitation,Beginner,Deep Breathing | Chest Opener Stretch | Pelvic Tilts,Recovery
REHAB_4065,Rehabilitation,Beginner,Diaphragmatic Breathing | Child's Pose | Seated Shoulder Rolls,Recovery
REHAB_4066,Rehabilitation,Beginner,Progressive Muscle Relaxation | Lying Glute Stretch | Ankle Pumps,Recovery
REHAB_4067,Rehabilitation,Beginner,Mindful Breathing | Knee-to-Chest Stretch | Neck Rotations,Recovery
REHAB_4068,Rehabilitation,Beginner,Ankle Pumps | Overhead Reach | Glute Squeezes,Recovery
REHAB_4069,Rehabilitation,Beginner,Box Breathing | Cat-Cow Stretch | Assisted Leg Raises,Recovery
REHAB_4070,Rehabilitation,Beginner,Progressive Muscle Relaxation | Chest Opener Stretch | Wrist Rotations,Recovery
REHAB_4071,Rehabilitation,Beginner,Neck Rotations | Cat-Cow Stretch | Glute Squeezes,Recovery
REHAB_4072,Rehabilitation,Beginner,Seated Shoulder Rolls | Knee-to-Chest Stretch | Gentle Walking,Recovery
REHAB_4073,Rehabilitation,Beginner,Pelvic Tilts | Overhead Reach | Neck Rotations,Recovery
REHAB_4074,Rehabilitation,Beginner,Seated Torso Twists (Light) | Seated Hamstring Stretch | Isometric Towel Presses,Recovery
REHAB_4075,Rehabilitation,Beginner,Progressive Muscle Relaxation | Calf Stretch on Wall | Seated Torso Twists (Light),Recovery
REHAB_4076,Rehabilitation,Beginner,Gentle Walking | Cat-Cow Stretch | Isometric Towel Presses,Recovery
REHAB_4077,Rehabilitation,Beginner,Box Breathing | Seated Hamstring Stretch | Static Wall Sits (Shallow),Recovery
REHAB_4078,Rehabilitation,Beginner,Seated Torso Twists (Light) | Overhead Reach | Gentle Walking,Recovery
REHAB_4079,Rehabilitation,Beginner,Mindful Breathing | Seated Hamstring Stretch | Pelvic Tilts,Recovery
REHAB_4080,Rehabilitation,Beginner,Wrist Rotations | Child's Pose | Pelvic Tilts,Recovery
REHAB_4081,Rehabilitation,Beginner,Wrist Rotations | Lying Glute Stretch | Wrist Rotations,Recovery
REHAB_4082,Rehabilitation,Beginner,Deep Breathing | Overhead Reach | Light Core Bracing,Recovery
REHAB_4083,Rehabilitation,Beginner,Seated Torso Twists (Light) | Cat-Cow Stretch | Ankle Pumps,Recovery
REHAB_4084,Rehabilitation,Beginner,Gentle Walking | Knee-to-Chest Stretch | Isometric Towel Presses,Recovery
REHAB_4085,Rehabilitation,Beginner,Gentle Walking | Child's Pose | Wrist Rotations,Recovery
REHAB_4086,Rehabilitation,Beginner,Progressive Muscle Relaxation | Cat-Cow Stretch | Light Core Bracing,Recovery
REHAB_4087,Rehabilitation,Beginner,Ankle Pumps | Seated Hamstring Stretch | Foam Rolling,Recovery
REHAB_4088,Rehabilitation,Beginner,Gentle Walking | Knee-to-Chest Stretch | Neck Rotations,Recovery
REHAB_4089,Rehabilitation,Beginner,Gentle Walking | Overhead Reach | Isometric Towel Presses,Recovery
REHAB_4090,Rehabilitation,Beginner,Pelvic Tilts | Child's Pose | Isometric Towel Presses,Recovery
REHAB_4091,Rehabilitation,Beginner,Diaphragmatic Breathing | Chest Opener Stretch | Foam Rolling,Recovery
REHAB_4092,Rehabilitation,Beginner,Box Breathing | Chest Opener Stretch | Seated Torso Twists (Light),Recovery
REHAB_4093,Rehabilitation,Beginner,Seated Shoulder Rolls | Lying Glute Stretch | Foam Rolling,Recovery
REHAB_4094,Rehabilitation,Beginner,Ankle Pumps | Lying Glute Stretch | Ankle Pumps,Recovery
REHAB_4095,Rehabilitation,Beginner,Guided Meditation | Knee-to-Chest Stretch | Isometric Towel Presses,Recovery
REHAB_4096,Rehabilitation,Beginner,Gentle Walking | Calf Stretch on Wall | Static Wall Sits (Shallow),Recovery
REHAB_4097,Rehabilitation,Beginner,Ankle Pumps | Cat-Cow Stretch | Neck Rotations,Recovery
REHAB_4098,Rehabilitation,Beginner,Seated Shoulder Rolls | Overhead Reach | Seated Torso Twists (Light),Recovery
REHAB_4099,Rehabilitation,Beginner,Progressive Muscle Relaxation | Calf Stretch on Wall | Ankle Pumps,Recovery
REHAB_4100,Rehabilitation,Beginner,Progressive Muscle Relaxation | Calf Stretch on Wall | Glute Squeezes,Recovery
REHAB_4101,Rehabilitation,Beginner,Seated Shoulder Rolls | Seated Hamstring Stretch | Isometric Towel Presses,Recovery
REHAB_4102,Rehabilitation,Beginner,Mindful Breathing | Child's Pose | Pelvic Tilts,Recovery
REHAB_4103,Rehabilitation,Beginner,Ankle Pumps | Chest Opener Stretch | Glute Squeezes,Recovery
REHAB_4104,Rehabilitation,Beginner,Diaphragmatic Breathing | Chest Opener Stretch | Gentle Walking,Recovery
REHAB_4105,Rehabilitation,Beginner,Box Breathing | Lying Glute Stretch | Static Wall Sits (Shallow),Recovery
REHAB_4106,Rehabilitation,Beginner,Progressive Muscle Relaxation | Child's Pose | Isometric Towel Presses,Recovery
REHAB_4107,Rehabilitation,Beginner,Pelvic Tilts | Cat-Cow Stretch | Neck Rotations,Recovery
REHAB_4108,Rehabilitation,Beginner,Pelvic Tilts | Seated Hamstring Stretch | Ankle Pumps,Recovery
REHAB_4109,Rehabilitation,Beginner,Ankle Pumps | Child's Pose | Seated Shoulder Rolls,Recovery
REHAB_4110,Rehabilitation,Beginner,Deep Breathing | Calf Stretch on Wall | Assisted Leg Raises,Recovery
REHAB_4111,Rehabilitation,Beginner,Seated Torso Twists (Light) | Cat-Cow Stretch | Seated Shoulder Rolls,Recovery
REHAB_4112,Rehabilitation,Beginner,Neck Rotations | Chest Opener Stretch | Gentle Walking,Recovery
REHAB_4113,Rehabilitation,Beginner,Progressive Muscle Relaxation | Lying Glute Stretch | Assisted Leg Raises,Recovery
REHAB_4114,Rehabilitation,Beginner,Wrist Rotations | Lying Glute Stretch | Ankle Pumps,Recovery
REHAB_4115,Rehabilitation,Beginner,Wrist Rotations | Knee-to-Chest Stretch | Foam Rolling,Recovery
REHAB_4116,Rehabilitation,Beginner,Neck Rotations | Child's Pose | Assisted Leg Raises,Recovery
REHAB_4117,Rehabilitation,Beginner,Pelvic Tilts | Seated Hamstring Stretch | Seated Torso Twists (Light),Recovery
REHAB_4118,Rehabilitation,Beginner,Ankle Pumps | Seated Hamstring Stretch | Seated Shoulder Rolls,Recovery
REHAB_4119,Rehabilitation,Beginner,Diaphragmatic Breathing | Seated Hamstring Stretch | Seated Shoulder Rolls,Recovery
REHAB_4120,Rehabilitation,Beginner,Box Breathing | Knee-to-Chest Stretch | Gentle Walking,Recovery
REHAB_4121,Rehabilitation,Beginner,Neck Rotations | Seated Hamstring Stretch | Neck Rotations,Recovery
REHAB_4122,Rehabilitation,Beginner,Gentle Walking | Knee-to-Chest Stretch | Static Wall Sits (Shallow),Recovery
REHAB_4123,Rehabilitation,Beginner,Seated Shoulder Rolls | Calf Stretch on Wall | Neck Rotations,Recovery
REHAB_4124,Rehabilitation,Beginner,Deep Breathing | Knee-to-Chest Stretch | Static Wall Sits (Shallow),Recovery
REHAB_4125,Rehabilitation,Beginner,Gentle Walking | Lying Glute Stretch | Seated Torso Twists (Light),Recovery
REHAB_4126,Rehabilitation,Beginner,Wrist Rotations | Cat-Cow Stretch | Pelvic Tilts,Recovery
REHAB_4127,Rehabilitation,Beginner,Neck Rotations | Cat-Cow Stretch | Wrist Rotations,Recovery
REHAB_4128,Rehabilitation,Beginner,Box Breathing | Chest Opener Stretch | Foam Rolling,Recovery
REHAB_4129,Rehabilitation,Beginner,Pelvic Tilts | Seated Hamstring Stretch | Gentle Walking,Recovery
REHAB_4130,Rehabilitation,Beginner,Box Breathing | Knee-to-Chest Stretch | Pelvic Tilts,Recovery
REHAB_4131,Rehabilitation,Beginner,Neck Rotations | Overhead Reach | Assisted Leg Raises,Recovery
REHAB_4132,Rehabilitation,Beginner,Diaphragmatic Breathing | Seated Hamstring Stretch | Pelvic Tilts,Recovery
REHAB_4133,Rehabilitation,Beginner,Seated Shoulder Rolls | Calf Stretch on Wall | Pelvic Tilts,Recovery
REHAB_4134,Rehabilitation,Beginner,Seated Shoulder Rolls | Knee-to-Chest Stretch | Ankle Pumps,Recovery
REHAB_4135,Rehabilitation,Beginner,Wrist Rotations | Knee-to-Chest Stretch | Isometric Towel Presses,Recovery
REHAB_4136,Rehabilitation,Beginner,Deep Breathing | Knee-to-Chest Stretch | Seated Torso Twists (Light),Recovery
REHAB_4137,Rehabilitation,Beginner,Deep Breathing | Knee-to-Chest Stretch | Ankle Pumps,Recovery
REHAB_4138,Rehabilitation,Beginner,Diaphragmatic Breathing | Calf Stretch on Wall | Seated Torso Twists (Light),Recovery
REHAB_4139,Rehabilitation,Beginner,Seated Shoulder Rolls | Child's Pose | Neck Rotations,Recovery
REHAB_4140,Rehabilitation,Beginner,Pelvic Tilts | Overhead Reach | Foam Rolling,Recovery
REHAB_4141,Rehabilitation,Beginner,Seated Shoulder Rolls | Lying Glute Stretch | Seated Torso Twists (Light),Recovery
REHAB_4142,Rehabilitation,Beginner,Box Breathing | Child's Pose | Seated Torso Twists (Light),Recovery
REHAB_4143,Rehabilitation,Beginner,Mindful Breathing | Calf Stretch on Wall | Light Core Bracing,Recovery
REHAB_4144,Rehabilitation,Beginner,Wrist Rotations | Child's Pose | Ankle Pumps,Recovery
REHAB_4145,Rehabilitation,Beginner,Seated Shoulder Rolls | Child's Pose | Glute Squeezes,Recovery
REHAB_4146,Rehabilitation,Beginner,Wrist Rotations | Lying Glute Stretch | Wrist Rotations,Recovery
REHAB_4147,Rehabilitation,Beginner,Mindful Breathing | Child's Pose | Seated Torso Twists (Light),Recovery
REHAB_4148,Rehabilitation,Beginner,Seated Torso Twists (Light) | Child's Pose | Static Wall Sits (Shallow),Recovery
REHAB_4149,Rehabilitation,Beginner,Ankle Pumps | Child's Pose | Pelvic Tilts,Recovery
REHAB_4150,Rehabilitation,Beginner,Guided Meditation | Cat-Cow Stretch | Wrist Rotations,Recovery
REHAB_4151,Rehabilitation,Beginner,Progressive Muscle Relaxation | Child's Pose | Assisted Leg Raises,Recovery
REHAB_4152,Rehabilitation,Beginner,Deep Breathing | Calf Stretch on Wall | Seated Torso Twists (Light),Recovery
REHAB_4153,Rehabilitation,Beginner,Gentle Walking | Knee-to-Chest Stretch | Light Core Bracing,Recovery
REHAB_4154,Rehabilitation,Beginner,Pelvic Tilts | Knee-to-Chest Stretch | Wrist Rotations,Recovery
REHAB_4155,Rehabilitation,Beginner,Seated Torso Twists (Light) | Lying Glute Stretch | Neck Rotations,Recovery
REHAB_4156,Rehabilitation,Beginner,Diaphragmatic Breathing | Child's Pose | Gentle Walking,Recovery
REHAB_4157,Rehabilitation,Beginner,Seated Torso Twists (Light) | Knee-to-Chest Stretch | Glute Squeezes,Recovery
REHAB_4158,Rehabilitation,Beginner,Ankle Pumps | Lying Glute Stretch | Glute Squeezes,Recovery
